GUID идентификатор элемента;Название элемента;Адрес (youtube);Заголовок2-1;Ссылка2-1;Описание2-1;Заголовок3-1;Ссылка3-1;Описание3-1;Заголовок4-1;Ссылка4-1;Описание4-1
F24CA9AF-A020-3BD2-90AE-C469879AD15C;Как просто избавиться от герпеса;;;;;;;;;;
6DB6220F-30B9-C089-A9AF-8F1AC864398B;Весеннее обострение: как избежать ротавируса;;;;;;;;;;
2A1306AD-9EF6-85C7-0087-3665B1890923;Весенняя аллергия: как облегчить себе жизнь;;;;;;;;;;
B90CFEC4-FAB9-C938-B7D6-17B3D834C138;Зубные импланты: за и против, цена и отзывы;;;;;;;;;;
5778DD8D-F84F-8E1A-01F2-BC80BAA35CC9;Как проводить лечение артроза;;;;;;;;;;
A1E7BD02-0371-0050-5AB3-6EAD497BD0BA;Синус-лифтинг: использование при имплантации зубов. Виды, показания, возможные осложнения;;;;;;;;;;
AA46BC0F-A3B7-F8B6-560E-716DAE0E14E7;Как восстановить голос после простуды;;;;;;;;;;
82DF2B30-5097-63E0-4289-725997E69FA6;Почему появляется изжога и как с ней справиться;;;;;;;;;;
DF086504-7165-3541-9B10-54AC34E802F2;Как проводить лечение гастрита народными средствами;NXMmXTYxehw;;;;;;;;;
89A07456-F480-3D6C-34E9-BE273DDD0F2A;Как избавиться от внезапного звона в ушах;;;;;;;;;;
389DEA5A-F61F-7A23-4E8A-93FC0CDD7936;Как устранить потливость ног в домашних условиях;;;;;;;;;;
FC100CB2-A5D7-D49D-6CF1-61BE610CEE15;Нужно ли удалять полипы;;;;;;;;;;
51DD7DBD-8128-40C4-4082-5C54FB0AEB98;Причины возникновения недержания мочи во время беременности;;;;;;;;;;
31E8D1F6-5EE5-E462-92B1-5E0293AFC03D;Как предотвратить простуду на ранней стадии;;;;;;;;;;
F8B783B0-FFF3-D2BA-AB25-9AE8E7E5E9F8;Что такое ревматизм;tanYEIwa0ew;;;;;;;;;
68EF049B-B6FD-1EAB-2F95-553886C0890E;Как избавиться от отеков беременной женщине;zNadmY2WfuQ;;;;;;;;;
F66482C4-9394-F7C6-FABF-70CEE2D36F4B;Виды протезирования при отсутствии большого количества зубов;;;;;;;;;;
816C58D9-6A88-A1AA-0663-C8AD61110162;Виды имплантов зубов: описание, плюсы и минусы;;;;;;;;;;
9E1E33C3-1EFE-7EDB-46AB-1B6068D6A25A;Как использовать чеснок при лечении артрита;;;;;;;;;;
6661BAAA-FACF-95D0-B96D-65644E64B89A;Почему возникает и как проявляется недержание после хирургических операций;;;;;;;;;;
7D6DC38D-3701-D971-72D9-EF71E56C182B;Как почистить почки в домашних условиях быстро и эффективно;;;;;;;;;;
1B04E286-3C54-EF34-0D22-FB9115F43770;Причины и лечение воспаления мочевыводящих путей: цистита и уретрита;;;;;;;;;;
BE64DFB6-CF67-EF65-D38F-1F9E6E7AD625;Что такое пиелонефрит: симптомы и лечение;;;;;;;;;;
845CE7E7-C96B-2F82-6FBD-4ED45CE52DA6;Чем полезен картофельный сок;;;;;;;;;;
A4732BFF-26A9-2160-1D21-09CA9AB8EB37;Какие бывают виды травм коленного сустава и их лечение;;;;;;;;;;
03258360-10FC-9121-43FE-66F85BB984D8;Причины и лечение недержания мочи у мужчин;;;;;;;;;;
612A5C41-6F75-778B-8AB7-6DFA34CEDFD2;Как проявляется проблема непроизвольного мочеиспускания при травмах головы и позвоночника;;;;;;;;;;
B21D5B4B-7D02-174D-0797-0759CB9E34D8;Как справиться с недержанием при аденоме простаты;;;;;;;;;;
06C0D1E0-6040-3C88-FBBA-F4C6A46697C9;Как уменьшить неприятные симптомы гриппа и простуды;QQUm3XrnEec;;;;;;;;;
A3D72164-C352-FE17-7B6C-F0B1DCC7DD05;Что вызывает слабость мышц тазового дна и, как следствие, непроизвольное мочеиспускание;;;;;;;;;;
E9B30CD6-CC84-83E0-746D-7589934F84A4;Как победить бессонницу без таблеток;;;;;;;;;;
54002771-F691-933E-B7E7-CEF55137DEDE;Проблема непроизвольного мочеиспускания как одно из последствий инсульта;;;;;;;;;;
4FEDE72B-BF53-BA4E-AAAB-5AA5C15C8AA2;Как избавиться от кашля в домашних условиях;FE2wHC3z2BU;;;;;;;;;
72103A5B-EA90-8D78-6788-42EE043C219F;Как облегчить проблему непроизвольного мочеиспускания при рассеянном склерозе и дегенеративных болезнях нервной системы;;;;;;;;;;
AAAD40FD-9A46-7250-2E23-FE1E72A6803E;Как лечить грибок между пальцами;LDsM81PE3GA;;;;;;;;;
892CC905-7579-DD99-790E-A8D5142F5EC8;Как лечить гнойные пробки в горле;;;;;;;;;;
BB46D687-446B-2D77-8142-636216AF7F90;Как вылечить лимфоузлы на шее;;;;;;;;;;
C6EA08EA-C571-279A-462A-CD5DB28B8E0B;Как лечить стригущий лишай у людей;;;;;;;;;;
912B9343-2A70-B06F-9224-C2E199420437;Как остановить кровь при геморрое;3t7Fe5DVRho;;;;;;;;;
34E93D62-5271-3888-1E66-5B8434875325;Как вылечить чесотку в домашних условиях;6seAoFTpkk4;;;;;;;;;
DD4F9358-8663-7ED6-A8D8-1C1A00F39C90;Как лечить болячки в носу;7HPL1V8_rtU;;;;;;;;;
49AA13E4-9697-D757-284E-CD5A9464798E;Как снизить учащенный пульс;;;;;;;;;;
845EA796-29FE-FC5B-7EBB-485BA54212EC;Как лечить фурункул на лице;0m4CEilo9fM;;;;;;;;;
A4A8A0A8-0F34-9CE6-64CA-6F61B76CAB67;Как избавиться от мокроты в горле;GO1R2HkSEAk;;;;;;;;;
8A6CF8A3-6384-CD7E-217A-F06640DBBF8E;Как снизить уровень билирубина;tNkl7VYyVU4;;;;;;;;;
806FE7CC-7D3D-8B70-CB8B-845CFCDEDBB9;Как поднять кровяное давление;;;;;;;;;;
E86C0B89-A913-CE7D-9430-E695E991855E;Как избавиться от молочницы;;;;;;;;;;
139D8601-594A-AA0A-BAEB-EBEE70BEC84B;Проще не бывает: правило &laquo;двух стаканов&raquo; в лечении запоров;;;;;;;;;;
D7EB7AF5-8C68-31E1-3B6A-733D9E618680;Полезен ли витамин С при профилактике простуды;;;;;;;;;;
1142B961-C60D-7750-E55C-BC50843269F1;Как избежать похмелья после вечеринки;;;;;;;;;;
13E562D1-909D-C409-A063-1FF0A5E4A374;Как снизить риск возникновения мигрени;;;;;;;;;;
F5178F74-3DEA-1DE7-01B8-775AEE95D385;Какими бывают брекеты для лечения детских зубов;;;;;;;;;;
4738AB14-6164-7FEF-61ED-D8E247B9E964;Лактостаз у кормящей матери: симптомы и лечение;;;;;;;;;;
F45B5C9C-66DC-2507-7E0C-1B4BA109D3E7;Как перенести лучевую терапию;#NAME?;;;;;;;;;
17D109AB-BB5C-6318-1552-0ED63BE9BFF5;Красивые ножки без варикоза: так ли это просто?;;;;;;;;;;
54B41DBB-E3B3-0BF6-7DCA-653E3E3E027E;Как сохранить зрение на всю жизнь;;;;;;;;;;
3E8BE989-94ED-246A-1693-F7812B4DD5D2;Влияние фтора на здоровье зубов;;;;;;;;;;
F885DADD-033B-53F5-2317-36E571CDE245;Как приостановить носовое кровотечение;;;;;;;;;;
F8284974-8B10-1690-F46D-9B7CCA26B0CE;Какие симптомы трихомониаза у женщин и мужчин;;;;;;;;;;
EE271C8B-DCC8-1711-B27D-CA3072C008CD;Как справиться с приступами желчнокаменной болезни;;;;;;;;;;
1A016E3B-0635-59AE-F8D5-B4E8F5413756;Каковы причины изжоги;;;;;;;;;;
32CF0E9A-2D82-0589-41D6-1AEEC811AA9C;Какие симптомы у отравления бензином;;;;;;;;;;
8AB6791E-A61C-30BF-0D4C-2E94DAFA6538;Как удалить запах изо рта;;;;;;;;;;
2E36DD21-AA22-78F5-D9D3-8CFA46594BF1;Почему появляются судороги в ногах и как от них избавиться;;;;;;;;;;
E9274D82-42AC-2F9A-A837-D316E637BB38;Виды и лечение псориаза;;;;;;;;;;
B25B0F71-CB21-00FA-60BB-DB921DA862ED;Как избавиться от &quot;звездочек&quot; на ногах;;;;;;;;;;
D3D367D6-CDE5-90C1-8A54-AA760F866E8C;Как использовать имбирь для укрепления иммунитета;;;;;;;;;;
91699112-6439-2CF1-C4A0-20CBC6EE4FF2;Как справиться с отеками на ногах;;;;;;;;;;
47E47489-9C6E-3601-2B67-C3A0881A873E;Как убрать боль в суставах;;;;;;;;;;
D1CA3B7F-B1B1-1A8B-515B-708CBB484BEB;Как избавиться от простуды за один день;;;;;;;;;;
A1F34921-A883-74B3-50DF-16806EC390FA;Как удалить запах пота;;;;;;;;;;
DDC94E98-64DD-BB85-CA8E-92DBE6DAB996;Как сохранить здоровье осенью;;;;;;;;;;
C631DEBC-3509-A06C-F27F-F340F9788A18;Какие симптомы и лечение поликистоза яичников;;;;;;;;;;
0AFDE21B-371E-C5B6-9BBF-A67287D43C7B;Причины запаха в интимной зоне;;;;;;;;;;
91B40065-DC34-66B5-AEF0-0B9AF5164CEE;Как облегчить головную боль при мигрени;;;;;;;;;;
1394BFB0-9E5E-2BA0-71FF-F831F5252823;Как снять отечность ног;;;;;;;;;;
7109B47F-12A2-D883-095A-F19ABD37A3A6;Как убрать круги под глазами в домашних условиях;;;;;;;;;;
2DD9025C-A862-816F-93CE-48A0053DD33F;Как убрать папилломы;;;;;;;;;;
A3255914-E86C-649F-1D91-FD7C576E68CE;Чем полезны хвойные ванны;;;;;;;;;;
F02D7993-DA5D-2C55-EBD7-07085BCC45FF;Почему часто идет кровь из носа;;;;;;;;;;
95CAAB12-6179-DCD2-2045-E33B71D618ED;Стоматит у ребенка: симптомы, причины появления, способы лечения;;;;;;;;;;
D093A2F2-78D5-35CE-B7A5-4708893EC0AF;Как избавиться быстро от прыщей дома;;;;;;;;;;
A8E4FDED-B786-F464-CAE3-88BEDE915413;Как удалить родинки с лица;;;;;;;;;;
87A20ADC-E6A6-616A-2683-0B1DD5CCDC1D;Как закодировать мужа от пьянки без его ведома;;;;;;;;;;
2505EEF5-7CBF-3153-17E2-EDCF4D7F25AD;К каким способам лечения хронической молочницы можно прибегнуть;;;;;;;;;;
3AC658DC-1951-B093-2086-D277FD28467E;Как избавиться от молочницы в домашних условиях;;;;;;;;;;
23DC62FE-AB45-FCE6-7C1B-BF7A9E7FE179;Какие симптомы говорят о проблемах с желчью и как их безопасно и эффективно снять;;;;;;;;;;
944D5791-AD52-486A-EE54-2158ABF69FDE;Как избавиться от грибка в домашних условиях;;;;;;;;;;
121D5511-8408-3219-106C-219CCAF78F42;Как снять боль в спине;;;;;;;;;;
59D112D9-6115-2C7C-97D9-620EE02D67C1;Как укрепить сосуды;;;;;;;;;;
405AA8EB-ABDB-E322-961C-89F8CBDA1773;Как закаливать организм;;;;;;;;;;
1931D166-EEC0-5108-4223-6EA812038CBC;Как удалить вросший ноготь;;;;;;;;;;
02168015-2C9B-214C-6EE5-475347B07BF6;Как убрать изжогу в домашних условиях;;;;;;;;;;
1C769093-2E59-4854-E132-2D0EFBB9E0D3;Грыжа шейного отдела позвоночника: симптомы, лечение, операция, упражнения, массаж;;;;;;;;;;
0D6F7CC8-49A9-FCF4-D77C-922C8DFBDBF0;Как снять боль в ухе в домашних условиях;;;;;;;;;;
B2E6068F-F407-EFB6-77FA-DDED20EAE333;Как ускорить восстановление после инсульта;pu_kNd0qDDE;;;;;;;;;
E039F800-B3B7-3ACD-CC97-1C23D3164647;Как бросить пить алкоголь самостоятельно: действенные способы;;;;;;;;;;
0580F87D-2BBD-5631-6DD8-5ECE02324F24;Как и чем полоскать воспаленное горло;;;;;;;;;;
A3530227-4E9B-177B-54DD-CC1016823B30;Как быстро избавиться от боли в горле;;;;;;;;;;
CADC297E-8939-9A31-3A03-D58A4C1C678D;Как вывести паразитов из организма;;;;;;;;;;
E4726427-9676-272F-B4C8-4D61D8625639;Трещины в уголках губ: причины, лечение;;;;;;;;;;
ACC0AA63-5911-5623-5AD4-26BC06BB22AE;Лечение розового лишая;;;;;;;;;;
31604973-260B-4F3A-BC24-DDCADB070BE9;Как увеличить количество лейкоцитов;uiwJC8ZOfgg;;;;;;;;;
2EE75043-1174-665B-63E2-937537895A2B;Неприятный запах изо рта: причины, лечение;;;;;;;;;;
C2DF20AB-2864-EEA1-0292-A5589EC356A9;В лечении каких болезней поможет толстянка;;;;;;;;;;
6F637F9C-4737-5A70-57AB-77A4DC36A31D;Новогодние отравления алкоголем: как избежать и как лечить;;;;;;;;;;
785C424F-20FE-0D61-04DB-051BA9DCFFD4;Как бороться с симптомами токсикоза;;;;;;;;;;
E036AF8C-D34C-F1E5-5D1E-DF0EC1698DF6;Как справиться с зависимостью от сигарет;;;;;;;;;;
DC9015E4-0018-2FA8-BA4F-19A1091EB97C;Как выбрать антибиотик при воспалении мочевого пузыря;;;;;;;;;;
E5D0D54B-F87A-8A4E-C221-1EE4A6B96F44;Как быстро убрать синяк в домашних условиях;g7LnhikLdoQ;;;;;;;;;
0F04BA5F-6EE4-2D6A-DABE-45F6AA03EAD8;Какие симптомы появляются при воспалении поджелудочной;YFJhfBMOIjc;;;;;;;;;
F60EC6AB-313B-F31B-7BD1-58578418F259;Как проводить лечение дисбактериоза народными средствами;5aOtPngLmqA;;;;;;;;;
421C3075-D823-7166-119E-362FF01DED58;Как и чем нормализовать давление в домашних условиях;Ax457SrAGTM;;;;;;;;;
1AD83D1E-70B7-7F08-87D5-0CD9B2A7480E;Как убрать рубцы на коже после операции;;;;;;;;;;
3B496CB6-840C-E783-011C-B32254257B01;Как уберечь себя в сезон простуды и не допустить осложнений;;;;;;;;;;
E35A1D33-A707-C094-1598-4EF56FA2B6E9;Как бросить пить: способы;;;;;;;;;;
B4679CB6-7569-90F5-FD13-A0EC399EEDB6;Какие специи и пряности помогут при борьбе с вирусами и бактериями;;;;;;;;;;
CA43B1DA-8DF5-91EF-9549-516745DCF908;Какие препараты помогают при импотенции;;;;;;;;;;
FFFFA091-452D-CCED-CA40-566B9E485DF6;Как капать противовоспалительные капли в ухо;;;;;;;;;;
1A641291-B160-7195-96EF-7A45A6361DEF;Как очистить легкие курильщику;;;;;;;;;;
A412FE4E-2A68-55CD-4CEE-0DE8FEDAF503;Сердечно-легочная реанимация: что это такое;;;;;;;;;;
F4CFDD31-27F5-1593-7A26-A0F03CC8C233;Как подбирают лечение геморроя;;;;;;;;;;
4052056F-FDBD-5ED1-32BF-2D5FDBAB97A7;Как побороть похмелье;;;;;;;;;;
F6EE53A9-33DE-239D-2938-C85DF05D8E9E;Почему возникает боль в правом боку и как с ней бороться;;;;;;;;;;
744380A3-E93D-4631-45AB-F1F80645691B;Как устранить неприятный запах изо рта народными методами;;;;;;;;;;
AD2707D7-CD14-0E80-D021-723FCCF49B67;Как вывести мокроту из легких;;;;;;;;;;
21EE41CB-F2F3-61AE-0D6E-706C55A2BC4E;Как выбрать аппарат для электрофореза дома;;;;;;;;;;
67864807-0378-3F99-A80B-92EDC669F345;Как принимать активированный уголь при отравлении;;;;;;;;;;
F2EE1482-FABC-238C-7B2F-56BF2F039AD3;Как пить соду при изжоге;SgP6frsUYaw;;;;;;;;;
AEB6C74D-FBC0-0AA4-780C-3C3CF6D4846A;Какие лекарства принимать при пищевом отравлении;;;;;;;;;;
DA00EF39-D3DB-311E-AADE-EAB8641AFCC8;Осиплость голоса: лечение, причины потери голоса у детей и взрослых;;;;;;;;;;
0C29CA0B-7B7B-5A71-32F5-5229330E0620;Лечение диабета 2 типа;;;;;;;;;;
729B95F9-B55E-DDCD-47AA-F4A0F09BCBC5;Какие лекарства принимать при алкогольном отравлении;;;;;;;;;;
BAEA3EB9-10A3-3690-229A-C02B5119934B;Лечение зуда в интимной зоне у женщин: что же предпринять?;;;;;;;;;;
4642250E-90B8-5D56-3093-22BD423D523D;Как очистить кишечник семенами льна;;;;;;;;;;
AE203242-95A7-052F-306F-BC55D90834CC;Как проводить лечение диареи народными средствами;NKSYxcjwKxg;;;;;;;;;
26F850A1-1DD8-B897-BA1C-EDD282AF7B0C;Как очистить кишечник в домашних условиях;;;;;;;;;;
6554602C-7786-5792-FD6A-D83145888F47;Как вывести глистов;;;;;;;;;;
4769E314-F916-E353-B405-DCF8149C6B85;Что такое кольпит. Симптомы и лечение;;;;;;;;;;
2F1DF71E-6CF3-9797-57AC-EF545090FB95;Как укрепить нервную систему;KLuIjnw1ArA;;;;;;;;;
F26C9F6B-9C8E-B842-FA3D-C969037F4976;Как бороться с метеозависимостью;;;;;;;;;;
B9A4CB6A-9B52-C3F8-4A77-C9F6CB979121;Как очистить организм по методу Семеновой;;;;;;;;;;
D1EAF19A-CF67-1A9E-81C7-F3F8ABF053C4;Как повысить потенцию в домашних условиях;;;;;;;;;;
64D90907-5E46-D29B-8918-C75F7CC46E82;Что такое эмоленты: как найти &laquo;свои&raquo; средства при атопическом дерматите и других проблемах сухой кожи?;;;;;;;;;;
8989F1F9-325A-9382-6111-9BA73478A1A2;Как быстро и эффективно избавиться от прыщей;;;;;;;;;;
CCB88EE4-385C-6240-0336-ACC5311C47F7;Изжога: как избавиться от недуга;;;;;;;;;;
45D75433-99A1-7D41-808F-F4041895A4D2;Аллергия у беременных: причины, возможные осложнения, способы лечения;;;;;;;;;;
94DECFC5-55A4-FF8E-0AD6-D47DBD0DFA43;Истории самых неудачных имплантаций и как их исправить;;;;;;;;;;
E81935C8-1BD3-0B30-2F3F-79A6EA726A39;Как избавиться от вагинального герпеса;;;;;;;;;;
7EC634CB-0B2C-8C9F-1C4A-E6F025E6FAEF;Лечение кисты на зубах с помощью микроскопа и лазера;ZZaahkzB1cg;;;;;;;;;
9E6BBDF1-74B9-EA99-7DD0-E543BF735731;Как получить стоматологическую помощь бесплатно;;;;;;;;;;
614ECA28-EFFC-50CC-18BD-C5764BE79D77;Как избавиться от бородавок с помощью лекарственных средств;;;;;;;;;;
ED0DB135-5187-C0FF-30F9-D9DF12CCAF8C;Как избавиться от купероза на лице в домашних условиях;;;;;;;;;;
333D354F-5429-AD48-B35F-F03F87B15599;Какие существуют противопоказания при кодировании от алкоголизма;;;;;;;;;;
073C8B1E-B3B5-1F67-3EA5-309413AC1B34;Как помочь организму при заболевании органов кровообращения;wQmAoMdAYPo;;;;;;;;;
EEDDE6AB-A3C6-67D4-4131-082AA1F08FFA;Как лечить грибок горла;OhT1PXDOSiI;;;;;;;;;
27E19342-2FD5-51BF-D39F-70D2259949D4;Как пользоваться Аквамарисом для промывания;;;;;;;;;;
6CC0BC4B-193D-DF24-7F3B-E6D546B8D10A;Остеохондроз: симптомы и лечение заболевания;;;;;;;;;;
81153755-17F0-F90E-550F-8F377BDB84BC;Лечение рака головного мозга: иммунотерапия с облучением;;;;;;;;;;
16D4A964-4B4F-0F8D-D670-041AF06B926D;Лечение цистита у женщин: симптомы, лечение, профилактика;;;;;;;;;;
423042C1-2680-B5BF-C613-4569891FB4BF;Геморрой после родов: лечение при грудном вскармливании;;;;;;;;;;
5C3633C4-A55F-365C-8EB6-E99BE27A21B9;Психосоматика: правда ли, что все болезни от мыслей;;;;;;;;;;
67F867C2-35BA-D105-AEAB-DB0FC00C6CA2;Левомеколь против геморроя;;;;;;;;;;
A856647E-B56E-13E9-4937-B0E6C45FA9AF;Ангина: лечение в домашних условиях;;;;;;;;;;
8981AD08-A1EC-43F7-3D20-1D1BD85963BF;Как быстро разжижить кровь в домашних условиях;;;;;;;;;;
10E50E89-C34F-30AF-866F-9B0144F3AEB0;Что такое покрывной зубной протез;;;;;;;;;;
B6D831C3-996F-86E1-319A-438BE505AB0F;Как назначать антибиотик в 2018 году;uA0e-6Njuvg;;;;;;;;;
BC4DB727-DFEA-660B-ED41-82AF61E7DC2E;Лечение почек в домашних условиях;;;;;;;;;;
FD51A932-2413-8D1C-7268-4475182E9D21;Лечение геморроя при обострении;;;;;;;;;;
45050855-0E6A-3582-5B25-C6217840BA5B;Симптомы и лечение сосудов нижних конечностей;;;;;;;;;;
63A8E708-BCA5-250A-4D38-661A452DB4A3;Недержание мочи после родов: причины, симптомы, лечение;;;;;;;;;;
05D302AD-9F52-514E-BBD4-659A9429443A;Как успешно провести лечение гематомы лица;8vrfuATCq1o;;;;;;;;;
3F37C0FE-237E-CD50-77DD-D2DFA57B234C;Как предотвратить купероз на лице;;;;;;;;;;
F8389BEF-2270-4D13-CA17-37D889E4A351;Норма лейкоцитов в моче у женщин;;;;;;;;;;
72AA085E-D4E3-BA14-4D33-74CE1D971F2B;Как правильно подобрать способ лечения герпеса;H_I7w3G6n2g;;;;;;;;;
87A8A1B6-3124-6719-53C5-5D20E68249C2;Бактерии в моче у женщин: причины и лечение;;;;;;;;;;
880536BD-74A0-535F-047C-559BC6AF6A24;Как приготовить капли от насморка;E-dFLOU_fVg;;;;;;;;;
09543DCB-57E5-8F7A-4781-45E81BFB2403;Как легко и просто избавиться от запаха изо рта;;;;;;;;;;
3ABA8118-F29F-FFC5-0348-5FB479A5A4C5;Как нормализовать мочевую кислоту при подагре народными методами;;;;;;;;;;
98E8BFFD-EA02-F58F-0DF4-88228B6F4FEA;Как избавиться от бессонницы в домашних условиях;;;;;;;;;;
B818FDF2-BDA1-2A40-43BA-6A19BF45A255;Что такое АВА-терапия?;;;;;;;;;;
39539A04-D079-0666-293B-8B063F3B4E03;Дыхательная гимнастика Бутейко: суть метода, упражнения;;;;;;;;;;
97BECCAD-1CE0-3283-43EB-264C326E2EFE;Как употреблять витамин Е;;;;;;;;;;
E70740E3-58CB-DFF2-8ED4-4CD73D4A01EF;Пластиковый гипс: удобен или нет?;;;;;;;;;;
2068DAAB-A6EF-2EF7-B02B-2AE1B9C81B31;Как лечить бактериальный вагиноз;;;;;;;;;;
25CA50E0-8A7F-40CA-AD85-8ED214FCEB79;Как быстро избавиться от похмелья: что подсказывает наука?;;;;;;;;;;
16B0058E-77DC-249B-E2C7-FDB5AB77C9A8;Как организовать питание при диабете;ZJq9fRx8bu0;;;;;;;;;
0237342A-3305-7193-45C4-8E697D3E136C;Как определить психическое расстройство;;;;;;;;;;
FB9341A0-1032-CE28-9202-98FA00E2BA84;Как восстановить кислотно-щелочной баланс;0UKsRUFTsHc;;;;;;;;;
217E8C7A-AB9F-A6B0-DE95-E405BBC09933;Как избавиться навсегда от цистита;bDBgct88Z74;;;;;;;;;
CC139965-7257-19CA-BB59-6599B7CCEF56;Как снизить уровень белка в моче при беременности;;;;;;;;;;
CD571778-7D93-ED83-4052-5421582EBEB1;Какие продукты нужны для поднятия гемоглобина;;;;;;;;;;
D6A9BDE6-7EBD-2996-ACEC-5C122C0FB516;Как принимать гвоздику;;;;;;;;;;
0B9D0A87-CFCA-DD60-DC1C-BF51488C9435;Как лечить ухо борной кислотой;;;;;;;;;;
2294FB88-6BF0-64E8-625C-8DA6FAF09834;Как использовать настойку перца;;;;;;;;;;
47747ED0-F4E4-8694-3665-C003082334E6;Как лечить опухшие гланды;XJMLOLrnuoo;;;;;;;;;
6A25F05B-E745-37CB-4339-0261B2A1A2B5;Как лечатся трофические язвы;p3MapwgDhAw;;;;;;;;;
51664FC0-FA30-69D7-7A49-8A366B4EE27E;Как настаивать болиголов;jy0gcFK9hyk;;;;;;;;;
19CF7ECF-405D-C748-D19A-F9727DFF27E2;Как устранить искривление позвоночника;;;;;;;;;;
FF9CD9FD-8815-AA0D-FD6F-87AF0832489E;Как снять спазм кишечника;;;;;;;;;;
E12F3C76-D50D-D1DF-9F6A-89832D8BF663;Как лечить расстройство кишечника;VfIz63O-DKE;;;;;;;;;
254649CC-A803-BA89-EF23-D8BB981176CB;Как нормализовать щитовидную железу;;;;;;;;;;
A4CF6D4C-DC6F-6E93-206D-736726826B07;Как добиться восстановления микрофлоры;;;;;;;;;;
D4F0D7E9-A0C0-ECED-3489-A1408448C736;Как заваривать спорыш;;;;;;;;;;
D3861B32-5755-2B3A-2421-A8BA1DE2D760;Как бороться с инфекциями мочевыводящих путей;Hu3g-DMbHZU;;;;;;;;;
0140B8E4-D694-A291-8F44-D53AA2C58EDE;Как уменьшить билирубин в крови;;;;;;;;;;
D239D3E9-60CF-8236-6DDB-078A72E3F6A9;Как нормализовать кислотность желудка;;;;;;;;;;
436C5B8C-7EC8-8F77-E1ED-52829E9A483F;Как уменьшить свертываемость крови;;;;;;;;;;
0D6FA8B5-EAD8-B6BD-4C75-34F5EE8497E1;Как снять опухоль после удаления зуба;onM3ICugyTo;;;;;;;;;
E7932D5C-1AC1-9FCC-939F-E2EE1F9DA528;Как лечить глаза после сварки;FcB-ujXGT0o;;;;;;;;;
EEDD4120-7F52-6EDF-5A8D-256FBFC95536;Как избавиться от мокроты в легких;kG6IXbCaMWA;;;;;;;;;
6267012C-CC95-D766-AA2D-1AC6BA83ED38;Как вывести бычьего цепня;xwsdWDjSQKs;;;;;;;;;
C88FAE6A-50FA-4194-090D-6C475B3725B1;Как улучшить отхождение мокроты;;;;;;;;;;
F73AA5B2-6A99-F8B6-CC06-75E23CA2635F;Как капать борный спирт;44wPOHcOjNE;;;;;;;;;
275F0AAB-FC6B-C91E-79F0-9277DFB28F77;Как устранить причины высокого давления;fI1pJL9gtN8;;;;;;;;;
B1FB389F-E68B-834D-EC20-11CF4B2816C5;Как использовать скипидарную мазь;RSJVCSJqsuw;;;;;;;;;
A1936C66-4F09-FD51-91B0-A05AA2362F86;Как восстановить перистальтику кишечника;JlD6TwEBK8Y;;;;;;;;;
FB0005B0-DAC4-6DC2-3490-F9F054150C66;Как лечить лимфоузлы под мышками;;;;;;;;;;
07EEA5F2-D8A9-9243-3B5D-5A160EAF7E12;Как избавить человека от алкоголизма;;;;;;;;;;
A16515FF-21F4-09BB-D7EB-05B604885E22;Как поднять иммунитет у беременных;;;;;;;;;;
2A5B4384-8824-0732-63E2-525299AB1A2F;Как восполнить потерю крови;FtYk7rsy90A;;;;;;;;;
E9962E37-876A-C2D8-3242-3A7F1CBCEB08;Как устранить колики;JHGCJxI_3Gw;;;;;;;;;
8C4D6C5D-EC5F-5251-DF30-22309D179824;Как избавиться от кисты народными средствами;;;;;;;;;;
6860B44A-9277-117B-5CCB-AEB3848AE650;Как применять чагу;;;;;;;;;;
08659D1B-0106-9807-CD33-F3C7765CE625;Как уменьшить шишку;;;;;;;;;;
983C3006-E142-7CD1-60A4-0D5CA0844B00;Как промывать уши перекисью водорода;;;;;;;;;;
05D73FBF-37DC-007D-B833-C6DC78969FE7;Как избавиться от контагиозного моллюска;;;;;;;;;;
AD964618-8350-268B-ED89-760F847B2DFA;Как снизить уровень мочевины;;;;;;;;;;
E036D6CC-B069-1372-4DA2-F03905418E56;Как восстановить иммунную систему;Ae6cOLlJ7tE;;;;;;;;;
0672A2DC-6DC9-3F95-5AE5-C7F8C95048D0;Как использовать каланхоэ;dfLosb8u6Xc;;;;;;;;;
73EBDB12-8384-2787-FAB8-957D184A2CBF;Как колоть Полиоксидоний;;;;;;;;;;
5F440991-DBF9-15CA-066D-809859F3C3DF;Как подсушить рану;;;;;;;;;;
6CB46270-4F51-E4A8-41E4-F51943836D91;Как снять приступ резкой боли в сердце;3sId8WKflUY;;;;;;;;;
EB2DA170-B841-71C3-81C8-11A62DC27488;Как проводить лечение дерматита у взрослых;;;;;;;;;;
091AD2F0-C18D-03D1-4412-5D9578E12F2E;Как устранить ушиб локтевого сустава;0PDfT0rwtHA;;;;;;;;;
925BA317-FBF9-C4ED-FD1C-78885B111AFB;Как избавиться от межпозвоночной грыжи;;;;;;;;;;
BD8C3699-A81B-84E5-B3EF-70DE085320C2;Как употреблять маточное молочко;;;;;;;;;;
69CBF660-55B2-2421-D122-5E9572D783BA;Как принимать морковный сок;ac3EQreJ3XY;;;;;;;;;
D75434B0-1445-FC94-85B6-18F21273E8E2;Как улучшить качество сперматозоидов;;;;;;;;;;
E0BD2BD7-4EBF-6E75-5B9A-1AC4E90FB3B9;Как лечить дискинезию кишечника;xgB1fwQo4Vg;;;;;;;;;
