GUID идентификатор элемента;Название элемента;Адрес (youtube);Заголовок2-1;Ссылка2-1;Описание2-1;Заголовок3-1;Ссылка3-1;Описание3-1;Заголовок4-1;Ссылка4-1;Описание4-1
524222B3-9738-FCDD-63CF-49ADB3EB5038;Диета и лечение при гастрите;;;;;;;;;;
0363FDA7-7433-51CA-E74B-103A5EB7545B;Рецепт домашней мази от боли в спине;0YgcJwIk1TI;;;;;;;;;
4DE00EC8-3865-9EAE-083B-516600762284;Что такое цитограмма;;;;;;;;;;
B4A60983-A452-E9A8-C765-E445EF885F73;Как нормализовать сон;nDt2NHtyeLE;;;;;;;;;
E4418BCB-ACE2-E7D7-C7CC-D0BA01D59C1A;Упражнения от остеопороза;RaWwuPAZcyg;;;;;;;;;
6D8F95AC-175A-63E9-2D67-B868CC0B7EC1;Каковы причины облысения;2jYnKtKeonI;;;;;;;;;
B7095D73-0235-A5A7-7CBE-CD1114724A01;Что такое бандажирование желудка;;;;;;;;;;
B0D33E09-B120-5FE5-4646-1B2CAA633DA5;Почему полезно дышать морским воздухом;;;;;;;;;;
97571EDD-2E46-2AB8-DC2F-D212321F2352;Что лечат невролог и невропатолог;;;;;;;;;;
477DF68B-7158-4843-B5A6-3DB9E4F0D0DA;Что такое криоблокада;;;;;;;;;;
19196D54-B2FF-7450-3A24-19B90C186F90;Какое обезболивающее лучше использовать при месячных;;;;;;;;;;
F46A0E95-452E-4837-E4D6-193DB4E88755;Лечение от алкоголизма в домашних условиях;;;;;;;;;;
403250B6-6A4B-07A1-8C61-94FB23B199C7;Почему трескается кожа между пальцами ног;;;;;;;;;;
FB2C809D-419A-7373-9FE3-3DBCDDFDAF12;Как предотвратить аллергию на пыльцу растений;voI-LJESNdE;;;;;;;;;
DAEC0574-C948-82E1-B1B4-40266712273D;Чем полоскать горло при ангине в 2018 году;;;;;;;;;;
1456FC9F-72D4-8F3D-03AA-00003C9D0928;Как чистить зубы солью;;;;;;;;;;
838081B1-87E4-3B49-A28D-2D4D30E7A902;Как делают прокол гайморовых пазух;;;;;;;;;;
82797095-49BF-72F6-6F87-601E0F2D7E64;Чем можно укрепить зубную эмаль;EOb6SGXWPCE;;;;;;;;;
B8EDAE02-D5F3-D482-76A6-CD7892787106;"&quot;Критические дни&quot; без боли";;;;;;;;;;
B7AE2B24-BE89-4A74-36D5-F57DFB0B6C74;Как не заболеть;tr7QoYvhhlI;;;;;;;;;
02B3BD41-0FE2-16C2-FA14-55C22EA1CB77;Как избавиться от вросшей мозоли;;;;;;;;;;
A4B251EB-D3EE-7BEF-1C06-38A1791200B8;Как ставить медицинские банки;Xzg6CoTdVfI;;;;;;;;;
0D58A6D5-756A-A2FC-EDB5-9D5515FE2821;Как перейти на инсулин;jdvAqBrAoYQ;;;;;;;;;
45F392F5-E67D-D62F-AA88-5077B5914789;Цирроз печени: лечение и прогноз;b1oDyB-_t8c;;;;;;;;;
031A9B3A-7EFE-A123-4A58-18203D006ED5;В каких дозах применяется препарат "Но-шпа";;;;;;;;;;
4ED858F4-1099-8BF5-EC44-442B931E4E5E;Как понизить амилазу;;;;;;;;;;
E0A5CDAF-7614-A8FC-6ADF-7CCD996E3C3B;Как правильно колоть уколы в ягодицу;;;;;;;;;;
B56375AE-DA12-D297-18C8-7CA7A696651C;Возможно ли лечение геморроя в домашних условиях;;;;;;;;;;
ECDB59EF-D392-B6CC-3B9F-E2EDB96A4AAF;Как подрезать уздечку под языком;;;;;;;;;;
A0A67111-CED8-C7F2-5906-E9C61124EF2E;Как применять оксолиновую мазь от стоматита;;;;;;;;;;
D993F74D-B27B-A71A-DC8A-65EA219F54DE;Как избавиться от запаха изо рта;UDVlN8RonVg;;;;;;;;;
E9918F6D-1924-A4C7-7F18-6396AA4BFBEF;Как удалить контагиозный моллюск;Goehpm51gCI;;;;;;;;;
EB8A72BC-D65E-4E17-F84A-46319251FE0C;Как быстро избавится от бессонницы;QPWhHXN4fUw;;;;;;;;;
137F7AEB-D042-53AD-FC34-AE1DB0FA3319;Можно ли самостоятельно бросить наркотики;VasGTcSxo24;;;;;;;;;
D5DC7D8D-E760-0199-1B0F-8F04A51A66DD;Как удалить рубец, образовавшийся после операции;;;;;;;;;;
4084869E-A77D-8ACE-43DB-46CD647D2902;Повышает или понижает давление коньяк;;;;;;;;;;
F24F4E8E-ED10-25BF-B8B1-0A795C82DEE4;Больно ли ставить брекеты?;;;;;;;;;;
F82A32C3-2E1F-E7B7-E2A6-47BF914B1005;Можно ли избавиться от растяжек на теле?;;;;;;;;;;
325F0003-4CE2-88F7-7894-BF975228AEC3;Можно ли выдавливать угри и прыщи;v1y3Rg7NH1k;;;;;;;;;
592F3EF9-3665-6282-0D85-F613B4B7EA55;Как выбрать беруши для плавания;;;;;;;;;;
8EBE8F05-91A2-91EB-33D8-2FA1C89EA293;Как укрепить печень;MD0ZtCLvV-g;;;;;;;;;
8E9E9A77-2319-0635-B6A6-BE7AEC495A46;Нужно ли пить антибиотики от гриппа и простуды?;H_ghPMryC4A;;;;;;;;;
21D510D1-20FE-9C9A-7F3F-9D9DDE552A65;Самое действенное средство от натоптышей;;;;;;;;;;
DB5FF989-0167-90C5-DB25-EABE3CE4E519;Можно ли ставить горчичники при беременности;;;;;;;;;;
708DB6BE-6BCE-5FE1-E334-ECBB619E9163;Кто такой остеопат;;;;;;;;;;
F4F247C5-21FC-A72C-D7C5-90796A2405B8;Как определить инсульт до приезда врача;;;;;;;;;;
D883A96E-9C70-114B-D0B8-09AB66C85AFB;Как убрать быстро боль от ожога;;;;;;;;;;
9C83F790-8AEC-9739-7DC0-B41CD8992718;Помогает ли антиалкогольное кодирование;Ywalkj3h7zk;;;;;;;;;
0D9E5298-35C4-FBC7-F390-B3BB3A51F2DC;Что такое седативный эффект;;;;;;;;;;
A84D380B-627A-ADCB-8EBE-2DE745C3BCDD;Как делают проктологическую операцию по удалению геморроя;;;;;;;;;;
A0E22A5D-D0CE-4F2F-F86B-6F112D2F57B7;Как принимать имбирь от кашля;FWRheVSEFZo;;;;;;;;;
585B2F8A-F9BA-8A79-1BCB-E2B554E952E3;Что такое бронхоскопия;;;;;;;;;;
8428126B-A014-15F8-48C7-3EB88E6FC5AD;Чем обрабатывать царапины от кошки;;;;;;;;;;
E476EDC7-C5E3-D964-F905-138B322E1896;Чем опасна пункция спинного мозга;;;;;;;;;;
AC37DAD7-600B-4807-616B-DBA1DB0F103B;Какая зубная паста лучше при кровоточащих деснах;;;;;;;;;;
652C94DE-BF0F-AD3C-6DD1-30B92439365D;Как убрать фосфаты в моче у ребенка;;;;;;;;;;
20760018-B495-9633-8382-B8698B668E5A;Как в домашних условиях избавиться от простуды на губах;d3kl3JqOBqA;;;;;;;;;
0676F0C2-0C27-09EA-7B28-622BA4D4F9CD;Какие эфирные масла лечат грибок;;;;;;;;;;
558DC4C1-10C4-0E2F-508D-9A3E704A4CE1;Где можно закодироваться от алкоголизма в Москве;;;;;;;;;;
768FF144-B275-2187-AAF8-62C560D9BBB5;Чем отличается лапароскопическая операция от обычной;;;;;;;;;;
D7908E7C-DFF1-C687-B436-65B47E583735;Как выбрать детского врача;boZKsAN-c0c;;;;;;;;;
CC4670BB-8E5E-F308-C194-FE62E1984D31;Как выбрать зубного врача;e5VUBDf_ss0;;;;;;;;;
3C870F83-2357-4BFB-68A0-6BC2B09CAD91;Как лечат молочницу;S0TkMhXyVkE;;;;;;;;;
A503DAFB-6006-F2A8-CE6A-8B8FBAE846F1;Какие таблетки помогают от менструальных болей;;;;;;;;;;
0986262B-D9F8-C545-8427-DC4A6A5C9086;Как пользоваться свечами от геморроя;;;;;;;;;;
B5E4CF60-26C0-6CE8-4CA0-45D98589BD36;Как при простуде устранить сухость горла;;;;;;;;;;
34985533-13F9-FE1C-FEDC-0B2A686EDEAC;Как повысить холестерин в крови;hYYtpm7mLXs;;;;;;;;;
0A654F82-3E0D-6916-E55C-6933B87466C5;Куда ставить при кашле горчичник;;;;;;;;;;
4A03E6A6-3F64-C145-643D-E36A2EA625DE;Как в первый раз посетить гинеколога;;;;;;;;;;
B6999A9B-E2A8-A7C2-E97B-79F1874FF5D0;Какие капли эффективны от покрасневших глаз;;;;;;;;;;
17A0CA45-F9C2-5FB9-ABBB-53AB0F2A7305;Как правильно есть имбирь при простуде;;;;;;;;;;
4E14D656-4117-40A4-984F-3279F3332AA6;Почему нельзя сбивать температуру 37;o6psoLR9AO8;;;;;;;;;
54A8175E-61C0-396B-3723-144D748B7849;В каких случаях ставят коронку на зуб;;;;;;;;;;
825BF204-D60E-438B-A515-52425A656F84;Какие лекарства помогают при артрите;;;;;;;;;;
418E83AB-5BDC-789D-88BA-D7E6D3C5A7F4;Как быстро избавиться от синяка;;;;;;;;;;
29638C92-F0D2-6BA1-C7AA-D2177CAF6B57;Какие применять отхаркивающие средства от кашля;;;;;;;;;;
63B9F27E-5968-4221-53A5-29F011455569;Как быстро выздороветь от простуды;;;;;;;;;;
82FB80D2-0BF7-0632-02FA-60B94FC468BF;Где содержатся витамины;ffNJwCAanwE;;;;;;;;;
ECB7F13C-9EA1-BF16-F1C1-CC669AE0A2ED;Как долго выводится алкоголь из организма;;;;;;;;;;
65608042-2950-419A-B3E6-EBA0FC10FA8E;Как ставят пластинку на зубы;;;;;;;;;;
C5790A9A-B932-E996-D7EE-82EDABEFFE4A;Как и чем можно промыть ухо в домашних условиях;;;;;;;;;;
53BF0DC4-BA3A-34C1-C13E-2F166FF1E03D;Какие витамины полезны осенью;U_HXYCIM4nk;;;;;;;;;
DA0DEA71-50DC-763B-83A3-593B7996EB7C;Методы коррекции носослезной (слезной) борозды;9iEWfRApDOs;;;;;;;;;
2E8B0864-3BE6-86E7-5358-FF8BBD2E42DE;Как избавиться от миомы без хирургического вмешательства;ItPgKryMlD8;;;;;;;;;
C67F7511-3DC0-0DA2-07C5-13806C65764F;Как проводить прогревание при цистите;;;;;;;;;;
655A66E8-1D54-711D-121E-983568F05FE6;Как правильно накладывать окклюзионную повязку;vBJKb9LQrTI;;;;;;;;;
57BAF748-557E-5F2E-71D3-C5B5FA5FC979;Как выводить камни из почек в домашних условиях;;;;;;;;;;
EB9D5FC0-0269-92F3-BB30-005DCDFFCC50;Как успокоить сухой кашель у ребенка;;;;;;;;;;
CB35F9DF-E66E-A831-6BD2-A0622CB17E2C;Чем сбить температуру во время химиотерапии;;;;;;;;;;
09ABC7B9-896F-B5EB-99C0-A94268AFD8FC;Как снять сильную боль при геморрое;;;;;;;;;;
7F9CC48F-3665-1ECD-F24A-9F469A76DFDE;Что такое шипица на ступне и как от неё избавиться;;;;;;;;;;
E1D01644-4834-6674-FE9F-5116B812F67A;Как устранить припухлость и болезненность десен;;;;;;;;;;
F34EED8B-B200-4F8C-26A7-7CCCFD684A40;Что помогает от температуры;;;;;;;;;;
2CD747B3-4A2B-96A4-9D84-FE2C1A8E9E17;Как пережить весну аллергикам;lsJKDcHVqXc;;;;;;;;;
08764F1F-FFBC-2786-AC5D-0994AF6FDAF2;Народные средства для лечения отита;jT3aC8qASP4;;;;;;;;;
E4BC23F9-0AEB-61CA-16BD-9B31292652A5;Народные средства для лечения фурункулеза;yvSw7RjA3BI;;;;;;;;;
D862375B-91D9-B80A-FADC-0A7E1A96222C;Как пережить простуду без таблеток;bYZfT2A1VCE;;;;;;;;;
F10870A3-86BD-8F0B-D698-703C3C3F9790;Как избавиться от вздутия живота после еды;;;;;;;;;;
FF38E209-96BF-F77D-B986-57F41A3AAAD4;Как избавиться от бронхита курильщика;;;;;;;;;;
E76140DE-A746-4407-D961-7DA58953966E;Что такое пульпирование;;;;;;;;;;
C0515CC8-B9B8-EE9A-2C2A-C7645986DD85;Можно ли забеременеть после трубной внематочной беременности;;;;;;;;;;
CCC6B82B-E888-A0C4-2EF0-2ADB91D4B5D3;Как быстро поправиться в домашних условиях;;;;;;;;;;
92D99FE7-FDC9-054B-B759-E39E93200B29;Что принимать от высокой температуры;h1jeF4ZTgzE;;;;;;;;;
C25A8B94-0060-DF41-4F12-86BE9C695716;Как можно удалить вросший ноготь самостоятельно;;;;;;;;;;
B9B27125-E09E-9E72-D2E5-D5404504C608;Нужно ли удалять аденоиды;;;;;;;;;;
AE116C6F-D38F-5F36-982C-9B6A60091E54;Нужны ли антибиотики при зеленых соплях у ребенка;;;;;;;;;;
B09A243A-23C8-B513-4316-C57203335B4F;Как лечат панкреатит;6yKn8UbLEsA;;;;;;;;;
7C9FB620-2FA0-3409-825B-573E51FE5E12;Как применять спрей от боли в горле;;;;;;;;;;
0FB56235-AF64-9C2F-D4D7-1F94DDA0952E;Почему ночью не уснуть, а днем хочется спать?;;;;;;;;;;
2713397A-CFD7-E791-759E-327416492152;Как выбрать таблетки от цистита;;;;;;;;;;
D9901BB0-554D-AAB9-9048-AF9044F0F891;Как понять к какому врачу обратиться;;;;;;;;;;
E97A12FC-B96B-CB7A-D2FF-AD1452A9A43B;Сколько длится операция по удалению желчного пузыря;7AOn9XUmzDE;;;;;;;;;
284D74AB-DBD7-5DD9-AB13-A4B7BA566450;Мигрень: причины и лечение;XiDWAwAZpYM;;;;;;;;;
97515EB7-E524-10FA-CF66-9D9DA9DBC0EF;Как делают эндопротезирование тазобедренного сустава в 2018 году;r6g293OoeI8;;;;;;;;;
885A48D4-C400-327B-B288-A42272D5BCC3;Что такое аутогемотерапия;;;;;;;;;;
3A942BCC-A191-70A5-A073-9E3559BC798B;Как бороться с повышенным слюноотделением;c6-xhmriZ_4;;;;;;;;;
DE4BF8E1-E1D4-B9AE-6263-AB72CDE43CB7;Можно ли беременным зубную анестезию;;;;;;;;;;
7B11D958-45C8-6F5A-0552-70A66CD8B9A1;Какие существует средства от высокого давления;zj98P3_EMuc;;;;;;;;;
3BF936A4-5F40-E9D7-0608-C7057B0D1A2E;Пора идти к гинекологу;;;;;;;;;;
8E82E553-9AA6-FAC3-00C1-1BF4B8E0FA99;Какие травы и лекарства нужно пить при климаксе;;;;;;;;;;
DF3A75C0-7221-5B1D-FA81-35AFC17B71F2;Что такое эхо сердца;;;;;;;;;;
B0891031-4BC7-7B40-3AD9-C13EF12904BA;Лечение гайморита дома;ZJMnRggGdzs;;;;;;;;;
1AA45D10-1682-2AED-7B40-ECE3C900C20E;Что такое биопсия шейки матки;;;;;;;;;;
17A5C193-4BC3-F3AB-B4C5-2E759AE68AB3;Первая помощь, когда заложены уши;;;;;;;;;;
30FE5AC6-7D45-C5C7-49C4-9050AABDC137;Как быстро избавить ребенка от кашля;;;;;;;;;;
05332307-0757-F7FA-05E7-FE967E94696A;Как ставят коронку на зуб;;;;;;;;;;
5EA613B6-7C95-5C69-BD08-164C5CCD0B58;Как остановить развитие катаракты;;;;;;;;;;
F0012563-50F8-4A6A-0180-66B73713570E;Народные средства для лечения стоматита;ZZxOEGnqTq0;;;;;;;;;
73E9D9B7-57B1-3CF5-7ABF-5F286D8EF283;Как устранить боль в спине;;;;;;;;;;
ADC9B965-D291-6C6D-A12E-4FF063BD18E1;Сильный насморк: лечение в домашних условиях;_240DmHTgcI;;;;;;;;;
93777E6B-E91A-F268-1D00-EEAAF714263B;Как победить боль от остеохондроза;;;;;;;;;;
3329F3FC-63B1-6D0C-AA3F-A5FEEE5892E2;Как и чем полоскать горло;5c7jhqzLA8U;;;;;;;;;
B8DAE7F9-8E55-6BAA-2EB1-65731CE83555;Что пить от изжоги;;;;;;;;;;
B829CFC8-D578-3DD3-B86B-13E97DD90899;Чем полоскать воспаленные десны;;;;;;;;;;
40C3F1CD-0DA7-BE05-2F7B-A223E7148BF9;Что такое урологический массаж;;;;;;;;;;
04EECB35-CED0-8C3D-D24B-0A5869B3D6A9;Как проводится чистка каналов зуба;;;;;;;;;;
CCD440D2-7981-7F55-44A5-E086BC849919;Какие лекарства помогают от грудного кашля;;;;;;;;;;
4CE42676-140A-4337-7D77-A56E188CA939;Сколько заживает рана после ожога;;;;;;;;;;
22E2F427-9503-5D09-BD54-E8D3F33FC7FC;Изжога во время беременности;q00SPQr0acw;;;;;;;;;
2435C5B3-F4F6-8AF5-125C-E8CC63508799;Самолечение: как не навредить здоровью;9hp5eljlM7E;;;;;;;;;
EE9C8580-CBD4-D7DD-FC6E-36CBE4275B4F;Бессонница: способы лечения;0pEYxKbZ1Nc;;;;;;;;;
F1A8AB2A-C602-70AA-9F12-312EDF053DDE;Как оказывать первую помощь при открытых и закрытых переломах;;;;;;;;;;
0839C7CC-AE62-0137-5027-2205D6C53B99;Как снять опухоль в ногах;;;;;;;;;;
55A419C0-666A-5EE9-07FE-2AF00D0BA1FC;Что такое ринопластика;;;;;;;;;;
2F4E2738-C9CE-F871-D8E5-7C09C0364FC3;Свечи "Тержинан": можно ли применять их при месячных;;;;;;;;;;
CB23152B-5A94-A583-FF67-60C270D7A873;Чем лечат геморрой;;;;;;;;;;
C203BB4B-9573-04D8-EFAF-353690F9153A;Как остановить кровь после удаления зуба;j3su3qx7Z7E;;;;;;;;;
40684C63-D809-7AE2-0CBD-DAF0ECDB4D09;Существует ли аналог "Сумамеда";;;;;;;;;;
797B73D8-42FE-018B-DF62-6DD8466C4200;Что такое гомеопатическое средство;;;;;;;;;;
4269731C-CA3A-5887-A87F-ED4B9928F708;Как снизить высокий гемоглобин у пожилых;;;;;;;;;;
4F22E8C3-13AD-DF34-9128-4727F216EF80;Первая помощь при ушибе;W29NwBnBhOE;;;;;;;;;
58349EBC-269D-F011-7B6F-E0441FCB6F3C;Кому положено бесплатное эко;;;;;;;;;;
06EA4F1E-F943-B101-C4CE-55421CF1E52A;Как сбить температуру после родов;;;;;;;;;;
15592638-0D84-415A-152D-FA6B00C14DBF;Чем полоскать рот, если припухают (болят) десны;;;;;;;;;;
7D0FD8D9-D887-8438-34A1-1E11C36BC1A9;Как берут мазок с глаза;;;;;;;;;;
E2B28DED-0749-76AD-5866-5D0F06462525;Как помочь организму справиться с вагинальным кандидозом;;;;;;;;;;
9BBC718F-7A7B-B30B-BBC9-16ACBCCBE9A0;Почему появляются красные кровяные точки на теле;;;;;;;;;;
7705DD7A-2A24-9AAC-F02F-52CBBA931C1C;Как уберечься от простуды;zKNXf49Kka0;;;;;;;;;
CA1AA4F9-D9F5-BD5D-2476-0AA0196DA3B4;Панкреатит: лечение и профилактика;8re6qvH96og;;;;;;;;;
BE8B0018-B7CA-0A4C-10FF-3F800B888704;Современное лечение гайморита;#NAME?;;;;;;;;;
E8E339DB-A156-A8BC-837E-C9C6C98ABB6E;Гастрит: первые признаки и как с ним бороться;PZWiysH-tFw;;;;;;;;;
C927C7B2-CCED-D282-9427-53D6789125E5;Цирроз печени: симптомы, диагностика и лечение;6iwA4UYFI2s;;;;;;;;;
C49D5F48-6245-8BFB-2567-FDA768975559;Помогает ли от кашля теплое молоко с медом;8rf8HjuRmec;;;;;;;;;
94AE69B2-19CE-0F5D-C44E-D0F18B125D50;Водка с перцем от простуды: правда и мифы;;;;;;;;;;
514358DD-696E-EA8E-3BE8-CBFB8C880E40;Как применять капли для глаз при работе с компьютером;jkIWhSnn7eo;;;;;;;;;
ED4BFC46-1C5D-086C-65B9-7C2AE77768A6;Как использовать оксолиновую мазь для кожи лица;;;;;;;;;;
921D242D-26AC-D646-F8D6-7E4BE0BB89D2;Простуда при беременности;L6vA4Fb7OKo;;;;;;;;;
1A3F0FDC-67A6-7CD6-81C7-2DE508607BFF;Консервативное лечение грыжи поясничного отдела позвоночника;8v0P8WipEDM;;;;;;;;;
DE88D04A-29AC-5349-6DE6-643BFA724A36;Что поможет сбить температуру у ребенка;FzGnrd3kNnA;;;;;;;;;
FA419D02-419E-215F-C259-DF4B3FC1F20D;Как поднять давление в домашних условиях;;;;;;;;;;
704BD98E-3470-BBFF-4B05-13A87885F224;Какой антибиотик принимать при отите;;;;;;;;;;
2B2EB101-A854-16E6-8D52-0D5836F5E257;Есть вакцина против аллергии;75VzkE2JmFI;;;;;;;;;
BCA43A19-9385-3D72-B55A-F9795B657CFF;Мешки под глазами: способы избавления;;;;;;;;;;
5CA16238-D849-DD62-007A-B04D7A0F71CB;Выпадают волосы: каких витаминов не хватает?;;;;;;;;;;
A560B389-7E7A-09EA-4BA9-FE3D372C5FAB;Что можно есть при отравлении;;;;;;;;;;
C380D99B-BBEB-CB3F-E1CD-9DACE393725A;Как самостоятельно удалить корневую мозоль на ступне;;;;;;;;;;
47BB7924-9668-C1EA-CC54-9974F41DCCAC;Чем восстановить кожу после сильного ожога в солярии;;;;;;;;;;
E4294CE9-F038-8A1D-F2DB-5B22474EF215;Как правильно сцеживать молоко при лактостазе;;;;;;;;;;
403D6310-F393-3D3D-B99F-D0FE2785AB8D;Первая помощь: сильно заложен нос;;;;;;;;;;
B85470B5-2744-FBDE-1F54-FD6470C64763;Как восполнить потерю калия при приеме мочегонных средств;9wEBgiytJ9Q;;;;;;;;;
6AA40D41-8DD4-AED4-2A82-5E63A2924062;Как быстро восстановиться после травмы позвоночника;EmcPPGmdx9c;;;;;;;;;
201E0F8F-3147-CDCF-AE53-B94E2A9B98C0;Зачем нужен анализ крови на биохимию;;;;;;;;;;
685EDAF7-3973-142B-1D12-3D07AB124D4F;Прививки и беременность;EK6Ly9tQs8A;;;;;;;;;
942318F9-60A3-76F2-19D2-7183954D9F0A;Профилактика йододефицита;_BGo92zKWqA;;;;;;;;;
7995B029-B6E8-845C-B6E8-F51C186564EF;Средства от зубной боли;7X2DRAIy4Ko;;;;;;;;;
F0ADC10F-750C-C6ED-C7C8-0DD9B3EF08F1;Как понизить свёртываемость крови;PYWVNiXleCo;;;;;;;;;
F0EDF7B8-1A57-66DA-9F7E-1CBF20FC2222;Как лечить шип на ноге;ahk_L3Q242c;;;;;;;;;
919982E7-8F38-D6E1-4FB2-17154E60DB98;Как начать носить линзы;xtRPpi_oyT0;;;;;;;;;
0446BBB1-14A5-5869-6601-D93766D305B5;Как удаляют зубной нерв;;;;;;;;;;
4BDFF32C-4953-6B0F-B24D-2618EE166309;Какие антибиотики эффективны от гриппа;;;;;;;;;;
DE6C9244-0216-39F8-13B8-233D61E91FB3;Как выбрать успокоительное средство;qNgVbPI_Aok;;;;;;;;;
F4B697F1-CDE2-B317-DE42-9E63D1C7AC75;Самые эффективные средства от кашля;;;;;;;;;;
67621E71-C054-9F85-5641-8F8A988B53C3;Сколько стоит вставить зуб;;;;;;;;;;
F155DBD9-3420-F3E5-5420-8C866A2A41D1;О чем сигнализируют сильные боли перед месячными;;;;;;;;;;
5D8C943D-F4ED-27D5-4833-AD70790FD15B;Какие можно проставить уколы при болях в пояснице;;;;;;;;;;
5E5D7913-AB5F-876D-539E-ED253802B329;Чем обрабатывать швы после операции;tmuPvW4LL8A;;;;;;;;;
D2AD2649-1A87-4DA0-5028-AC859086D32E;Что такое гемодиализ;;;;;;;;;;
E5CC4582-DE19-C6F9-F11F-6E1ABD6B0578;Как быть, когда опухло веко;SxfjJGrVlrc;;;;;;;;;
CF199B7B-8A2D-D64C-2592-312B342E015E;Здоровая печень. Профилактика;pNDf4RH6JGo;;;;;;;;;
3C51CB7C-D805-78B2-7816-8B7453D0D1F5;Фимоз у мальчиков - диагноз или норма?;;;;;;;;;;
ABF9381E-D17F-0C51-7267-088E4A52188C;Как справиться с сильной тошнотой;;;;;;;;;;
75A5CBC4-C511-A37E-25A1-E99512C7AC7C;Как лечат эрозию шейки матки;;;;;;;;;;
2E68FEF1-D062-A3C2-B05C-4F372A196BA7;Какие бывают степени сложности хирургических операций;;;;;;;;;;
3035E331-B159-C1EE-624F-CF57BB99FF85;Помогают ли глазные капли при близорукости у ребенка;wAKrJKa2avg;;;;;;;;;
317E2E3F-4023-DEDA-4D71-1AEDB67AD6BA;Как облегчить послеоперационный период ринопластики;;;;;;;;;;
9CA677C1-700B-D4A7-D23D-08A086131F10;Какие антибиотики пить при сильном кашле;;;;;;;;;;
7E01D39D-419F-3B70-38CF-0B956C2360CB;Излечима ли детская дальнозоркость;;;;;;;;;;
B9BA529D-D42A-DE9E-791D-EA4E3CCAB4E1;В каких случаях надо ложиться на сохранение;bmeRyLyt-zc;;;;;;;;;
E9B7471E-A04B-6781-8FC2-C36C43B2E9C1;Как проходит операция "кесарево сечение";;;;;;;;;;
527B6B22-024B-1532-F844-3DCFFE8B726A;Какие витамины пить при выпадении волос;;;;;;;;;;
03E12F2C-4F1B-6F26-0ADA-517C1F4907B3;Как победить молочницу;Dl0VXc2YSJs;;;;;;;;;
8F91C309-1417-EB8C-67DB-113C1E058390;Как удалить бородавки;Q1h7HrOy15U;;;;;;;;;
A45779AD-7840-43EA-46D4-B5173B9C0597;Как бороться с кашлем;T2vT6d0iOVA;;;;;;;;;
06794F6C-5787-5232-6510-4490AD59E328;Что такое местный наркоз;;;;;;;;;;
E2326E14-B86E-CB64-E87E-F14B25BE6217;Как очистить сосуды;5Vle2f71wp4;;;;;;;;;
7EC901F6-24C6-D7C9-A877-7B52475F5CA9;Как избавиться от повышенной утомляемости;vZnjvFSuSRY;;;;;;;;;
F8C6BB37-EFA9-89EC-09F9-8B29A3C2194B;Где найти хорошего гастроэнтеролога;;;;;;;;;;
64286921-AEA3-AF93-1357-492866213F5E;Сколько можно ходить с временной пломбой;;;;;;;;;;
0D0722E8-2A35-7328-8787-9215A549B9AC;Что есть в состоянии похмелья;kUuPcZCYOT4;;;;;;;;;
42DA445C-BEAB-2BBE-E394-3298CDDE46F5;Эффективные средства против молочницы;;;;;;;;;;
0080F19A-D890-BC05-FFAE-143E041E41A5;Какие средства лучше использовать для ингаляции при насморке;;;;;;;;;;
4C0DA0FE-971D-5191-32AE-FA351E07137B;Что поможет от запора и несварения в желудке;;;;;;;;;;
C3759C7B-8154-8535-C735-1C1B92ADFEB4;Какими мазями лечат остеохондроз;pwtd-H7FNkA;;;;;;;;;
05893ED0-8734-28E4-3E0A-26CA85BDE82B;Что тaкоe элeктросон;;;;;;;;;;
F11B08C6-3CAA-9199-28C4-401FF0E3167D;Температура 37: сбивать лекарствами или терпеть?;S52zbwWlcCI;;;;;;;;;
F05CEF7B-CFDC-FB45-B27D-94D1BA1AE18C;Как понизить уровень сахара в крови;;;;;;;;;;
95D1F824-959C-A90B-1311-9B8E2F4308F8;Как предотвратить появление трещин на коже рук?;ODh1AwTYYtA;;;;;;;;;
B6E0011D-BF0D-C886-1C0D-7A7361E3B359;Здоровые зубы. Профилактика.;2ctc6SqXGlc;;;;;;;;;
49D2A34F-2EF9-8F0B-915A-E6BAE98B5CD1;Помогают ли антибиотики при температуре;;;;;;;;;;
411EE955-E7D1-EB30-1A77-0A5BB0E9009C;Какая должна быть разница между верхним и нижним давлением;;;;;;;;;;
22B96701-89B0-39BA-5011-CCC39EAF5B2E;Эффективность полоскания горла содой, солью и йодом;hmqo65bKNhQ;;;;;;;;;
59515570-1B24-AB62-3DEE-98237D8D56A5;Какие лекарственные средства помогут снять боль в ногах;;;;;;;;;;
06585DEE-E95B-D8C8-F681-A2190CBF2F45;Что лучше пропить для повышения иммунитета;;;;;;;;;;
C158A6D8-B193-9AE2-9DC7-C57CB6C65DBE;Как победить аллергический насморк;;;;;;;;;;
C8E07C5F-36EC-F1DB-9442-216B1AB5B0FA;Почему при переломе опухает нога;;;;;;;;;;
61228DE5-6363-88EC-6072-EFE61F57A366;Как ребенку удалить гланды;;;;;;;;;;
2A130687-E363-B02F-66B3-844755305F27;Чем мазаться при ожогах в домашних условиях;;;;;;;;;;
DFC57ED1-62B3-9940-5BDD-DCAA33B85635;Как протрезветь за 20 минут;2SwtbtBMDsA;;;;;;;;;
B490A626-7AAB-9CEB-264C-5E9E4C3F22DB;Как стимулировать простату у мужчин;Io9UTAU2nek;;;;;;;;;
98962787-0008-9AD5-661B-0EB76195A6DA;Помогает ли дарсонваль от прыщей;;;;;;;;;;
